ts,asset,tf,direction,k_last,d_last,bull_stoch,bear_stoch,ema7_last,ema2_last,ema_align_up,ema_align_down,ema_cross_up_win,ema_cross_dn_win,trend_up,trend_down,adx14,atr14,rsi14,htf_up,htf_down,ticks_ok,near_res,near_sup,buy_score,sell_score,has_signal,result
2025-08-10T20:30:54,EURUSD_otc,60,none,76.50652612008983,68.23352032415235,0,0,1.1715726881859105,1.1718717158570897,0,1,0,0,1,0,34.46468429562194,0.00043360347518363226,63.640593824577444,1,0,0,0,0,4,4,0,
2025-08-10T20:30:55,FLOUSD_otc,60,none,96.38888888888975,93.71121121121229,0,0,0.00011731334803219564,0.00011743988767240793,0,1,0,0,1,0,19.242627200676917,1.0376968627593065e-07,66.91398545003516,1,0,1,0,0,6,4,0,
2025-08-10T20:30:56,GALUSD_otc,60,none,75.99419307804799,68.74902550747366,0,0,0.19977232251508545,0.20046648378035783,0,0,0,1,1,0,30.344667844032806,0.0034155452786212535,61.40605107922817,1,0,0,0,0,6,4,0,
2025-08-10T20:30:58,GBPCAD_otc,60,none,48.31184660082977,56.29451101913785,0,0,1.8562917928100604,1.8564413529557255,0,1,0,0,1,0,16.635828338293678,0.0009796301790627282,50.130478814818694,1,0,0,0,0,2,6,0,
2025-08-10T20:30:59,GBPNZD_otc,60,none,71.64476343850878,85.05973535993483,0,0,1.8936317359944912,1.8928894985255642,1,0,1,0,1,0,13.396068133793289,0.0015352542746777298,47.85768726398034,1,0,1,0,0,4,5,0,
2025-08-10T20:31:00,GBPUSD_otc,60,none,81.81818181816959,81.81818181816953,0,0,1.3460101478339845,1.346036373151131,0,1,0,0,1,0,16.020185232573606,4.812256661019358e-05,62.15231535017346,1,0,1,0,0,6,3,0,
2025-08-10T20:31:01,JNJ_otc,60,none,32.98115223938982,51.01652123748166,0,0,168.59215417564883,168.54131139732613,1,0,0,0,0,1,19.611301076225885,0.06670125498310706,38.23215488639872,1,0,1,0,0,5,6,0,
2025-08-10T20:31:04,LTCUSD_otc,60,none,46.942663680131794,35.849574762064066,0,0,105.8262066818764,105.93541850755828,0,1,0,0,1,0,23.46301176636524,0.4662866637975319,53.581895730104186,1,0,1,0,0,6,5,0,
2025-08-10T20:31:05,MANUSD_otc,60,none,12.361178174794924,15.011534953592124,0,0,0.26420321195948937,0.26158775518016,1,0,0,0,0,1,37.50844736460762,0.0025051563685728187,42.270399054614906,1,0,1,0,0,5,6,0,
2025-08-10T20:31:06,MCD_otc,60,none,36.210894614250684,27.752703898422123,0,0,276.77883948391434,276.76993242298636,1,0,0,0,0,1,16.194950200700166,0.07392538229378424,46.57638419654407,1,0,1,0,0,4,5,0,
2025-08-10T20:31:07,MELUSD_otc,60,none,54.7808412866729,68.37449980499082,0,0,0.2601070175044463,0.26007283932553465,1,0,0,0,0,1,29.788609553775334,0.0004576864337632393,37.52116577705303,0,1,1,0,0,6,4,0,
2025-08-10T20:31:08,MSFT_otc,60,none,51.7622461170784,69.95257952918762,0,0,334.9894036389448,334.94813648956494,1,0,0,0,0,1,18.45574171047152,0.053416286433642976,41.013537531633794,0,1,1,0,0,4,7,0,
2025-08-10T20:31:10,NOTUSD_otc,60,none,68.63060421166597,80.98948715878429,0,0,0.001967037537620506,0.0019606296775266964,0,0,1,0,0,1,11.366420607872769,3.606860024705095e-05,46.222992023062496,0,1,1,0,0,3,6,0,
2025-08-10T20:31:11,NZDJPY_otc,60,none,32.050387596897174,31.183462532297966,1,0,85.57176183994153,85.58636783656866,0,1,0,1,0,1,22.226159505795433,0.040458717718064204,45.53741472820254,0,1,1,0,1,8,5,0,
2025-08-10T20:31:12,PEPUSD_otc,60,none,26.984126984126902,19.076479076478947,0,0,1.223227960952321e-05,1.2199450969835734e-05,1,0,1,0,0,1,14.996715204145303,9.682377127637193e-08,46.14502330569626,0,1,1,0,0,4,5,0,
2025-08-10T20:31:13,SHIUSD_otc,60,none,9.235275979031806,7.193995746262149,0,0,1.3971939836720708e-05,1.3897175772494371e-05,1,0,0,0,1,0,21.72485437507165,9.93991990977863e-08,43.39450677580416,1,0,1,0,0,5,4,0,
2025-08-10T20:31:14,SOLUSD_otc,60,none,22.429699842021957,21.03989214473703,1,0,181.9128991214941,181.72058254359382,1,0,0,0,0,1,19.602497330735805,0.4785404100424301,39.05593195491343,0,1,1,0,0,7,5,0,
2025-08-10T20:31:15,TIAUSD_otc,60,none,72.82629083215492,80.68093446661193,0,0,1.840587836598273,1.840578457222183,1,0,0,0,0,1,13.483511433481455,0.00021884577716323699,48.09195351549369,0,1,1,0,0,5,3,0,
2025-08-10T20:31:16,TONUSD_otc,60,none,60.60493827160491,75.18106995884766,0,0,2.775273654703976,2.736719530356789,1,0,0,0,0,1,32.80382344950811,0.03937878405116691,25.86353515321295,0,1,1,0,0,3,6,0,
2025-08-10T20:31:17,TRXUSD_otc,60,none,89.21564176140835,88.75358784213152,0,0,0.3727623634630804,0.37502142921879594,0,1,0,1,0,1,26.61650299895945,0.005545696022335691,49.45460345362215,1,0,1,0,0,7,5,0,
2025-08-10T20:31:18,USCrude_otc,60,none,55.050505050505855,73.48368477400855,0,0,47.30420480396485,47.2569783679006,1,0,0,0,0,1,19.247950323294567,0.052654497684611445,32.74508522748664,1,0,1,0,0,5,7,0,
2025-08-10T20:31:19,USDBDT_otc,60,none,73.74442871375182,72.91140125495782,0,0,126.3505253067794,126.4002440844832,0,1,0,0,1,0,14.740587591117377,0.046174599326053146,61.971268624421846,0,1,1,0,0,4,4,0,
2025-08-10T20:31:21,USDCAD_otc,60,none,18.858979254171633,22.348481611758174,0,0,1.3746024142419428,1.3744378171621794,1,0,0,0,0,1,14.21941956762959,0.00031641637705953315,41.21771782270016,0,1,1,0,0,3,5,0,
2025-08-10T20:31:22,USDCHF_otc,60,none,16.056528729791165,21.532972424058503,0,0,0.8026590998414305,0.8024838186042909,1,0,0,0,0,1,20.534622733534142,0.00027788024947155186,35.32444227651611,0,1,1,0,0,4,7,0,
2025-08-10T20:31:23,USDCOP_otc,60,none,48.801464712515376,66.15644636955578,0,0,4046.717457280463,4046.499091579588,1,0,0,0,0,1,20.894862625531633,0.26769758434661817,35.76604858234161,0,1,1,0,0,4,7,0,
2025-08-10T20:31:24,USDDZD_otc,60,none,12.20947668316712,12.140404219871888,1,0,130.30497662216013,130.27937530268142,1,0,0,0,0,1,27.559869878932865,0.030441244361832147,31.554260516463188,0,1,1,0,0,6,6,0,
2025-08-10T20:31:25,USDINR_otc,60,none,12.46566698660922,9.85424875976604,1,0,91.02396355713499,91.02164841350827,1,0,0,0,0,1,28.43169026236705,0.0067977527044144215,42.629822169398246,0,1,1,0,0,7,5,0,
2025-08-10T20:31:26,USDJPY_otc,60,put,77.26890169802975,84.9665402174259,0,0,148.54402935582576,148.54801515937334,0,0,0,1,0,1,21.93725130334451,0.06176770828837525,46.25317043432082,0,1,1,0,0,4,6,1,
2025-08-10T20:31:57,APTUSD_otc,60,none,29.99571413264732,41.25577371203471,0,0,4.974712593984174,4.956591294803761,1,0,0,0,0,1,19.948161891812543,0.023431174588911814,38.08732752299445,0,1,1,0,0,4,5,0,
2025-08-10T20:31:58,ARBUSD_otc,60,none,71.11147022911679,85.17660769346034,0,0,0.4040434525211856,0.40395374689785135,1,0,1,0,0,1,13.747452447606745,0.00041146126607242896,46.90018015882817,0,1,1,0,0,3,5,0,
