ts_local,asset,direction,timeframe_min,trade_time,forecast_pct,payout_pct,trade_epoch,seconds_until_entry,ignored,reason,raw
2025-09-01 21:03:03,GBPJPY_otc,put,1,12:34:00,,,1756740840,51,0,ok,💳 GBPJPY-OTC | 🔥 M1 | ⌛ 12:34:00 | 🔽 put
2025-09-01 21:08:03,EURUSD_otc,put,1,12:39:00,,,1756741140,51,0,ok,💳 EURUSD-OTC | 🔥 M1 | ⌛ 12:39:00 | 🔽 put
2025-09-01 21:13:04,BRLUSD_otc,call,1,12:44:00,,,1756741440,50,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 12:44:00 | 🔼 call
2025-09-01 21:27:04,USDCAD_otc,put,1,12:58:00,,,1756742280,50,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 12:58:00 | 🔽 put
2025-09-01 21:37:04,NZDCAD_otc,put,1,13:08:00,,,1756742880,50,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 13:08:00 | 🔽 put
2025-09-01 21:44:05,EURCAD_otc,put,1,13:15:00,,,1756743300,49,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 13:15:00 | 🔽 put
2025-09-01 22:00:44,USDBDT_otc,put,1,13:32:00,,,1756744320,70,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 13:32:00 | 🔽 put
2025-09-01 22:11:05,GBPNZD_otc,put,1,13:42:00,,,1756744920,49,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 13:42:00 | 🔽 put
2025-09-01 23:18:47,GBPCAD_otc,call,1,14:50:00,,,1756749000,67,0,ok,💳 GBPCAD-OTC | 🔥 M1 | ⌛ 14:50:00 | 🔼 call
2025-09-01 23:23:47,EURGBP_otc,put,1,14:55:00,,,1756749300,67,0,ok,💳 EURGBP-OTC | 🔥 M1 | ⌛ 14:55:00 | 🔽 put
2025-09-01 23:31:43,CHFJPY_otc,put,1,15:03:00,,,1756749780,71,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 15:03:00 | 🔽 put
2025-09-01 23:44:48,BRLUSD_otc,call,1,15:15:00,,,1756750500,6,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 15:15:00 | 🔼 call
2025-09-01 23:50:13,NZDUSD_otc,put,1,15:20:00,,,1756837200,86380,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 15:20:00 | 🔽 put
2025-09-01 23:53:47,AUDNZD_otc,call,1,15:25:00,,,1756751100,67,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 15:25:00 | 🔼 call
2025-09-02 00:08:45,CADCHF_otc,put,1,15:40:00,,,1756752000,69,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 15:40:00 | 🔽 put
2025-09-02 08:17:17,USDPKR_otc,put,1,23:48:00,,,1756781280,37,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 23:48:00 | 🔽 put
2025-09-02 08:27:18,NZDJPY_otc,put,1,23:58:00,,,1756781880,36,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 23:58:00 | 🔽 put
2025-09-02 08:52:18,NZDCHF_otc,put,1,00:23:00,,,1756783380,36,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 00:23:00 | 🔽 put
2025-09-02 08:57:38,CADCHF_otc,call,1,00:28:00,,,1756783680,16,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 00:28:00 | 🔼 call
2025-09-02 09:02:02,GBPUSD_otc,put,1,00:33:00,,,1756783980,52,0,ok,💳 GBPUSD-OTC | 🔥 M1 | ⌛ 00:33:00 | 🔽 put
2025-09-02 09:07:38,NZDCHF_otc,put,1,00:38:00,,,1756784280,16,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 00:38:00 | 🔽 put
2025-09-02 09:11:46,EURCHF_otc,call,1,00:43:00,,,1756784580,68,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 00:43:00 | 🔼 call
2025-09-02 09:21:01,USDBDT_otc,put,1,00:52:00,,,1756785120,53,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 00:52:00 | 🔽 put
2025-09-02 09:32:01,EURCHF_otc,call,1,01:03:00,,,1756785780,53,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 01:03:00 | 🔼 call
2025-09-02 09:38:01,EURCAD_otc,call,1,01:09:00,,,1756786140,53,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 01:09:00 | 🔼 call
2025-09-02 09:46:02,USDBDT_otc,put,1,01:17:00,,,1756786620,52,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 01:17:00 | 🔽 put
2025-09-02 09:53:36,BRLUSD_otc,put,1,01:25:00,,,1756787100,78,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 01:25:00 | 🔽 put
2025-09-02 10:01:07,NZDCAD_otc,call,1,01:32:00,,,1756787520,47,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 01:32:00 | 🔼 call
2025-09-02 10:06:07,NZDCHF_otc,call,1,01:37:00,,,1756787820,47,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 01:37:00 | 🔼 call
2025-09-02 10:13:55,CHFJPY_otc,put,1,01:45:00,,,1756788300,59,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 01:45:00 | 🔽 put
2025-09-02 10:20:04,EURCHF_otc,call,1,01:51:00,,,1756788660,50,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 01:51:00 | 🔼 call
2025-09-02 10:27:04,NZDJPY_otc,put,1,01:58:00,,,1756789080,50,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 01:58:00 | 🔽 put
2025-09-02 10:39:04,USDEGP_otc,call,1,02:10:00,,,1756789800,50,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 02:10:00 | 🔼 call
2025-09-02 10:45:05,GBPCHF_otc,put,1,02:16:00,,,1756790160,49,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 02:16:00 | 🔽 put
2025-09-02 10:53:02,BRLUSD_otc,call,1,02:24:00,,,1756790640,52,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 02:24:00 | 🔼 call
2025-09-02 11:01:02,EURCAD_otc,call,1,02:32:00,,,1756791120,52,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 02:32:00 | 🔼 call
2025-09-02 11:06:02,EURAUD_otc,put,1,02:37:00,,,1756791420,52,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 02:37:00 | 🔽 put
2025-09-02 11:13:02,NZDJPY_otc,put,1,02:44:00,,,1756791840,52,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 02:44:00 | 🔽 put
2025-09-02 11:18:04,CADCHF_otc,put,1,02:49:00,,,1756792140,50,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 02:49:00 | 🔽 put
2025-09-02 11:27:03,EURAUD_otc,put,1,02:58:00,,,1756792680,51,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 02:58:00 | 🔽 put
2025-09-02 11:39:45,GBPCHF_otc,call,1,03:11:00,,,1756793460,69,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 03:11:00 | 🔼 call
2025-09-02 11:49:03,CHFJPY_otc,put,1,03:20:00,,,1756794000,51,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 03:20:00 | 🔽 put
2025-09-02 11:57:03,BRLUSD_otc,put,1,03:28:00,,,1756794480,51,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 03:28:00 | 🔽 put
2025-09-02 12:02:03,EURAUD_otc,call,1,03:33:00,,,1756794780,51,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 03:33:00 | 🔼 call
2025-09-02 12:14:38,CHFJPY_otc,put,1,03:46:00,,,1756795560,76,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 03:46:00 | 🔽 put
2025-09-02 12:20:04,EURNZD_otc,put,1,03:51:00,,,1756795860,50,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 03:51:00 | 🔽 put
2025-09-02 12:27:03,USDCOP_otc,call,1,03:58:00,,,1756796280,51,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 03:58:00 | 🔼 call
2025-09-02 12:33:54,USDTRY_otc,put,1,04:05:00,,,1756796700,60,0,ok,💳 USDTRY-OTC | 🔥 M1 | ⌛ 04:05:00 | 🔽 put
2025-09-02 12:44:03,CHFJPY_otc,call,1,04:15:00,,,1756797300,51,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 04:15:00 | 🔼 call
2025-09-02 12:49:02,AUDCHF_otc,put,1,04:20:00,,,1756797600,52,0,ok,💳 AUDCHF-OTC | 🔥 M1 | ⌛ 04:20:00 | 🔽 put
2025-09-02 13:00:04,USDBDT_otc,call,1,04:31:00,,,1756798260,50,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 04:31:00 | 🔼 call
2025-09-02 13:12:04,EURGBP,call,1,04:43:00,,,1756798980,50,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 04:43:00 | 🔼 call
2025-09-02 13:24:25,CHFJPY_otc,put,1,04:55:00,,,1756799700,29,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 04:55:00 | 🔽 put
2025-09-02 13:32:05,BRLUSD_otc,put,1,05:03:00,,,1756800180,49,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 05:03:00 | 🔽 put
2025-09-02 13:38:25,CADCHF_otc,call,1,05:09:00,,,1756800540,29,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 05:09:00 | 🔼 call
2025-09-02 13:52:06,GBPCHF_otc,call,1,05:23:00,,,1756801380,48,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 05:23:00 | 🔼 call
2025-09-02 13:59:06,EURCAD_otc,put,1,05:30:00,,,1756801800,48,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 05:30:00 | 🔽 put
2025-09-02 14:06:06,EURCHF_otc,put,1,05:37:00,,,1756802220,48,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 05:37:00 | 🔽 put
2025-09-02 14:15:01,EURAUD_otc,put,1,05:46:00,,,1756802760,53,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 05:46:00 | 🔽 put
2025-09-02 14:24:01,EURCHF_otc,put,1,05:55:00,,,1756803300,53,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 05:55:00 | 🔽 put
2025-09-02 15:23:58,USDINR_otc,call,1,06:55:00,,,1756806900,56,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 06:55:00 | 🔼 call
2025-09-02 15:34:48,BRLUSD_otc,call,1,07:06:00,,,1756807560,66,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 07:06:00 | 🔼 call
2025-09-02 15:48:02,NZDCHF_otc,put,1,07:19:00,,,1756808340,52,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 07:19:00 | 🔽 put
2025-09-02 15:55:51,USDINR_otc,call,1,07:27:00,,,1756808820,63,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 07:27:00 | 🔼 call
2025-09-02 16:00:41,CADCHF_otc,put,1,07:32:00,,,1756809120,73,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 07:32:00 | 🔽 put
2025-09-02 16:25:02,USDPKR_otc,put,1,07:56:00,,,1756810560,52,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 07:56:00 | 🔽 put
2025-09-02 16:40:06,NZDJPY_otc,put,1,08:11:00,,,1756811460,48,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 08:11:00 | 🔽 put
2025-09-02 16:45:05,EURAUD,put,1,08:16:00,,,1756811760,49,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 08:16:00 | 🔽 put
2025-09-02 16:56:03,AUDNZD_otc,call,1,08:27:00,,,1756812420,51,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 08:27:00 | 🔼 call
2025-09-02 17:00:51,USDARS_otc,call,1,08:32:00,,,1756812720,63,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 08:32:00 | 🔼 call
2025-09-02 17:09:06,BRLUSD_otc,call,1,08:40:00,,,1756813200,48,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 08:40:00 | 🔼 call
2025-09-02 17:20:06,CADCHF_otc,call,1,08:51:00,,,1756813860,48,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 08:51:00 | 🔼 call
2025-09-02 17:32:06,USDEGP_otc,put,1,09:03:00,,,1756814580,48,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 09:03:00 | 🔽 put
2025-09-02 17:41:07,EURUSD,call,1,09:12:00,,,1756815120,47,0,ok,💳 EURUSD | 🔥 M1 | ⌛ 09:12:00 | 🔼 call
2025-09-02 17:49:07,AUDJPY,put,1,09:20:00,,,1756815600,47,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 09:20:00 | 🔽 put
2025-09-02 17:54:04,EURAUD,call,1,09:25:00,,,1756815900,50,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 09:25:00 | 🔼 call
2025-09-02 18:00:05,AUDNZD_otc,put,1,09:31:00,,,1756816260,49,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 09:31:00 | 🔽 put
2025-09-02 18:04:47,CADCHF_otc,call,1,09:36:00,,,1756816560,67,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 09:36:00 | 🔼 call
2025-09-02 18:12:48,EURCAD,put,1,09:44:00,,,1756817040,66,0,ok,💳 EURCAD | 🔥 M1 | ⌛ 09:44:00 | 🔽 put
2025-09-02 18:21:05,GBPAUD,call,1,09:52:00,,,1756817520,49,0,ok,💳 GBPAUD | 🔥 M1 | ⌛ 09:52:00 | 🔼 call
2025-09-02 18:31:40,CADJPY,put,1,10:03:00,,,1756818180,74,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 10:03:00 | 🔽 put
2025-09-02 18:36:43,AUDCHF,put,1,10:08:00,,,1756818480,71,0,ok,💳 AUDCHF | 🔥 M1 | ⌛ 10:08:00 | 🔽 put
2025-09-02 18:41:35,EURNZD_otc,call,1,10:13:00,,,1756818780,79,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 10:13:00 | 🔼 call
2025-09-02 18:49:43,AUDNZD_otc,put,1,10:21:00,,,1756819260,71,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 10:21:00 | 🔽 put
2025-09-02 18:59:44,USDEGP_otc,put,1,10:31:00,,,1756819860,70,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 10:31:00 | 🔽 put
2025-09-02 19:20:30,AUDNZD_otc,put,1,10:52:00,,,1756821120,84,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 10:52:00 | 🔽 put
2025-09-02 19:34:08,CADCHF_otc,call,1,11:05:00,,,1756821900,46,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 11:05:00 | 🔼 call
2025-09-02 19:41:06,AUDNZD_otc,call,1,11:12:00,,,1756822320,48,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 11:12:00 | 🔼 call
2025-09-02 19:50:36,AUDCAD,call,1,11:21:00,,,1756822860,18,0,ok,💳 AUDCAD | 🔥 M1 | ⌛ 11:21:00 | 🔼 call
2025-09-02 19:56:36,CADJPY,put,1,11:28:00,,,1756823280,78,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 11:28:00 | 🔽 put
2025-09-02 20:06:55,BRLUSD_otc,put,1,11:38:00,,,1756823880,59,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 11:38:00 | 🔽 put
2025-09-02 20:13:47,CADCHF_otc,call,1,11:45:00,,,1756824300,67,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 11:45:00 | 🔼 call
2025-09-02 20:35:44,AUDJPY,call,1,12:07:00,,,1756825620,70,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 12:07:00 | 🔼 call
2025-09-02 20:48:32,BRLUSD_otc,put,1,12:20:00,,,1756826400,82,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 12:20:00 | 🔽 put
2025-09-02 20:53:36,AUDNZD_otc,call,1,12:25:00,,,1756826700,78,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 12:25:00 | 🔼 call
2025-09-02 21:01:46,EURNZD_otc,call,1,12:33:00,,,1756827180,68,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 12:33:00 | 🔼 call
2025-09-02 21:36:33,USDIDR_otc,call,1,13:07:00,,,1756829220,21,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 13:07:00 | 🔼 call
2025-09-02 21:46:33,EURNZD_otc,call,1,13:17:00,,,1756829820,21,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 13:17:00 | 🔼 call
2025-09-02 21:58:41,USDTRY_otc,call,1,13:30:00,,,1756830600,73,0,ok,💳 USDTRY-OTC | 🔥 M1 | ⌛ 13:30:00 | 🔼 call
2025-09-02 22:05:41,USDINR_otc,put,1,13:37:00,,,1756831020,73,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 13:37:00 | 🔽 put
2025-09-02 22:24:02,USDBDT_otc,put,1,13:55:00,,,1756832100,52,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 13:55:00 | 🔽 put
2025-09-02 22:31:41,USDCOP_otc,put,1,14:03:00,,,1756832580,73,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 14:03:00 | 🔽 put
2025-09-02 22:40:35,USDPKR_otc,put,1,14:12:00,,,1756833120,79,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 14:12:00 | 🔽 put
2025-09-03 09:31:54,NZDCHF_otc,put,1,01:03:00,,,1756872180,60,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 01:03:00 | 🔽 put
2025-09-03 09:42:04,GBPJPY_otc,call,1,01:13:00,,,1756872780,50,0,ok,💳 GBPJPY-OTC | 🔥 M1 | ⌛ 01:13:00 | 🔼 call
2025-09-03 09:47:53,EURAUD_otc,put,1,01:19:00,,,1756873140,61,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 01:19:00 | 🔽 put
2025-09-03 09:53:02,EURCHF_otc,call,1,01:24:00,,,1756873440,52,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 01:24:00 | 🔼 call
2025-09-03 10:06:39,NZDCHF_otc,put,1,01:38:00,,,1756874280,75,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 01:38:00 | 🔽 put
2025-09-03 10:13:40,USDBDT_otc,put,1,01:45:00,,,1756874700,74,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 01:45:00 | 🔽 put
2025-09-03 10:19:00,CADCHF_otc,call,1,01:50:00,,,1756875000,54,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 01:50:00 | 🔼 call
2025-09-03 10:26:02,EURCHF_otc,call,1,01:57:00,,,1756875420,52,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 01:57:00 | 🔼 call
2025-09-03 10:31:42,GBPCAD_otc,call,1,02:03:00,,,1756875780,72,0,ok,💳 GBPCAD-OTC | 🔥 M1 | ⌛ 02:03:00 | 🔼 call
2025-09-03 10:37:02,BRLUSD_otc,put,1,02:08:00,,,1756876080,52,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 02:08:00 | 🔽 put
2025-09-03 10:41:32,AUDNZD_otc,call,1,02:13:00,,,1756876380,82,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 02:13:00 | 🔼 call
2025-09-03 10:50:55,USDARS_otc,call,1,02:22:00,,,1756876920,59,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 02:22:00 | 🔼 call
2025-09-03 10:55:45,EURCHF_otc,call,1,02:27:00,,,1756877220,69,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 02:27:00 | 🔼 call
2025-09-03 11:00:53,EURNZD_otc,put,1,02:32:00,,,1756877520,61,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 02:32:00 | 🔽 put
2025-09-03 11:11:02,USDCOP_otc,call,1,02:42:00,,,1756878120,52,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 02:42:00 | 🔼 call
2025-09-03 11:32:02,NZDCAD_otc,call,1,03:03:00,,,1756879380,52,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 03:03:00 | 🔼 call
2025-09-03 11:41:02,NZDCHF_otc,put,1,03:12:00,,,1756879920,52,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 03:12:00 | 🔽 put
2025-09-03 12:51:53,CADCHF_otc,put,1,04:23:00,,,1756884180,61,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 04:23:00 | 🔽 put
2025-09-03 13:06:05,EURCAD_otc,put,1,04:37:00,,,1756885020,49,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 04:37:00 | 🔽 put
2025-09-03 13:09:48,USDBDT_otc,call,1,04:41:00,,,1756885260,66,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 04:41:00 | 🔼 call
2025-09-03 14:04:33,EURAUD_otc,call,1,05:36:00,,,1756888560,81,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 05:36:00 | 🔼 call
2025-09-03 14:09:46,USDARS_otc,call,1,05:41:00,,,1756888860,68,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 05:41:00 | 🔼 call
2025-09-03 14:15:03,EURCHF_otc,put,1,05:46:00,,,1756889160,51,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 05:46:00 | 🔽 put
2025-09-03 14:28:01,NZDCHF_otc,call,1,05:59:00,,,1756889940,53,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 05:59:00 | 🔼 call
2025-09-03 14:36:04,USDBDT_otc,call,1,06:07:00,,,1756890420,50,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 06:07:00 | 🔼 call
2025-09-03 14:44:01,AUDNZD_otc,call,1,06:15:00,,,1756890900,53,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 06:15:00 | 🔼 call
2025-09-03 14:49:04,NZDCHF_otc,call,1,06:20:00,,,1756891200,50,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 06:20:00 | 🔼 call
2025-09-03 14:53:42,EURGBP,put,1,06:25:00,,,1756891500,72,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 06:25:00 | 🔽 put
2025-09-03 15:03:00,USDMXN_otc,call,1,06:34:00,,,1756892040,54,0,ok,💳 USDMXN-OTC | 🔥 M1 | ⌛ 06:34:00 | 🔼 call
2025-09-03 15:49:57,NZDJPY_otc,call,1,07:21:00,,,1756894860,57,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 07:21:00 | 🔼 call
2025-09-03 15:54:46,NZDCAD_otc,put,1,07:26:00,,,1756895160,68,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 07:26:00 | 🔽 put
2025-09-03 15:59:52,EURNZD_otc,put,1,07:31:00,,,1756895460,62,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 07:31:00 | 🔽 put
2025-09-03 16:12:47,NZDJPY_otc,call,1,07:44:00,,,1756896240,67,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 07:44:00 | 🔼 call
2025-09-03 16:17:36,NZDUSD_otc,call,1,07:49:00,,,1756896540,78,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 07:49:00 | 🔼 call
2025-09-03 16:25:02,USDIDR_otc,call,1,07:56:00,,,1756896960,52,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 07:56:00 | 🔼 call
2025-09-03 16:34:37,EURNZD_otc,put,1,08:06:00,,,1756897560,77,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 08:06:00 | 🔽 put
2025-09-03 16:39:46,NZDCAD_otc,call,1,08:11:00,,,1756897860,68,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 08:11:00 | 🔼 call
2025-09-03 16:44:43,GBPNZD_otc,call,1,08:16:00,,,1756898160,71,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 08:16:00 | 🔼 call
2025-09-03 17:01:02,GBPJPY,put,1,08:32:00,,,1756899120,52,0,ok,💳 GBPJPY | 🔥 M1 | ⌛ 08:32:00 | 🔽 put
2025-09-03 17:07:41,EURNZD_otc,call,1,08:39:00,,,1756899540,73,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 08:39:00 | 🔼 call
2025-09-03 17:12:47,USDBDT_otc,put,1,08:44:00,,,1756899840,67,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 08:44:00 | 🔽 put
2025-09-03 17:20:01,CADJPY,put,1,08:51:00,,,1756900260,53,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 08:51:00 | 🔽 put
2025-09-03 17:24:50,EURNZD_otc,put,1,08:56:00,,,1756900560,64,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 08:56:00 | 🔽 put
2025-09-03 17:31:40,NZDCAD_otc,call,1,09:03:00,,,1756900980,74,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 09:03:00 | 🔼 call
2025-09-03 17:37:02,EURAUD,put,1,09:08:00,,,1756901280,52,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 09:08:00 | 🔽 put
2025-09-03 17:42:00,CADJPY,put,1,09:13:00,,,1756901580,54,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 09:13:00 | 🔽 put
2025-09-03 17:48:33,GBPCAD,call,1,09:20:00,,,1756902000,81,0,ok,💳 GBPCAD | 🔥 M1 | ⌛ 09:20:00 | 🔼 call
2025-09-03 17:53:42,EURAUD,call,1,09:25:00,,,1756902300,72,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 09:25:00 | 🔼 call
2025-09-03 18:01:33,BRLUSD_otc,call,1,09:33:00,,,1756902780,81,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 09:33:00 | 🔼 call
2025-09-03 18:06:40,EURNZD_otc,put,1,09:38:00,,,1756903080,74,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 09:38:00 | 🔽 put
2025-09-03 18:17:04,GBPNZD_otc,call,1,09:48:00,,,1756903680,50,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 09:48:00 | 🔼 call
2025-09-03 18:22:17,GBPAUD,call,1,09:53:00,,,1756903980,37,0,ok,💳 GBPAUD | 🔥 M1 | ⌛ 09:53:00 | 🔼 call
2025-09-03 18:42:45,EURGBP,put,1,10:14:00,,,1756905240,69,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 10:14:00 | 🔽 put
2025-09-03 19:01:04,EURUSD,put,1,10:32:00,,,1756906320,50,0,ok,💳 EURUSD | 🔥 M1 | ⌛ 10:32:00 | 🔽 put
2025-09-03 19:09:50,CADCHF_otc,put,1,10:41:00,,,1756906860,64,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 10:41:00 | 🔽 put
